1. Общие положения;1
2. Оценка достигнутых целей социально-экономического развития Республики Бурятия;2
2.1. Социально-экономическое положение Республики Бурятия;-1
2.2. Оценка основных итогов социально-экономического развития Республики Бурятия за 2008 - 2017 годы;2
2.3. SWOT-анализ Республики Бурятия;-1
3. Концептуальная основа Стратегии;-1
3.1. Миссия и принципы социально-экономического развития Республики Бурятия;-1
3.2. Стратегическая цель, приоритеты и задачи развития Республики Бурятия;3
3.3. Сценарии и этапы социально-экономического развития Республики Бурятия;4
4. Развитие человеческого потенциала;5
4.1. Стратегические направления развития человеческого потенциала;6
4.2. Здравоохранение;-1
4.3. Образование и наука;-1
4.4. Социальная защита населения;-1
4.5. Культура;-1
4.6. Физическая культура и спорт;-1
4.7. Молодежная политика;-1
4.8. Обеспечение общественной безопасности;-1
5. Развитие промышленного потенциала;-1
5.1. Стратегические направления развития промышленности;-1
5.2. Добывающая промышленность;-1
5.3. Машиностроение, металлообработка и электроника;-1
5.4. Авиастроительный комплекс;-1
5.5. Лесопромышленный комплекс;-1
5.6. Легкая промышленность;-1
6. Развитие локальной экономики;-1
6.1. Развитие бизнес-инициатив;-1
6.2. Этноэкономика;-1
6.3. Строительный комплекс;-1
6.4. Промышленность строительных материалов;-1
7. Стратегия развития агропромышленного комплекса;-1
7.1. Стратегические направления развития агропромышленного комплекса;-1
7.2. Развитие основных отраслей агропромышленного комплекса;-1
7.3. Механизмы развития агропромышленного комплекса;-1
8. Развитие сервисной экономики;-1
8.1. Стратегические направления развития сервисной экономики;-1
8.1. Развитие предпринимательства в сфере услуг;-1
8.3. Создание центра туризма международного уровня;-1
"9. Запуск ключевых проектов - ""драйверов"" роста";-1
10. Развитие инфраструктурного каркаса;-1
10.1. Стратегические направления развития инфраструктуры;-1
10.2. Транспортная инфраструктура;-1
10.3. Энергетическая инфраструктура;-1
10.4. Связь и услуги Интернета;-1
10.5. Развитие жилищно-коммунальной сферы;-1
11. Стратегия внешнеэкономической деятельности;9
11.1. Стратегические направления развития внешнеэкономической деятельности;9
11.2. Пространственная платформа развития внешнеэкономического сотрудничества Республики Бурятия;9
11.3. Развитие экспортно-ориентированных производств;-1
11.4. Направления межрегиональных взаимодействий;9
12. Экологическая политика;-1
13. Пространственное развитие;10
Таблица 8;-1
1. Модель формирования сети пространственного развития (подход к выделению центров (зон) роста);10
2. Кластерная модель пространственного развития (подход мезоэкономической кооперации);10
14. Кадровое обеспечение экономики;11
Таблица 11;-1
15. Механизмы реализации Стратегии;-1
15.1. Формирование инновационной экономики;-1
15.2. Совершенствование государственного управления;-1
15.3. Инвестиционная политика Республики Бурятия;-1
15.4. Бюджетно-налоговая политика;-1
15.5. Развитие имущественных и земельных отношений;-1
15.6. Развитие институтов гражданского общества;-1
16. Оценка финансовых ресурсов, необходимых для реализации Стратегии;13
Приложение 1. ПЕРЕЧЕНЬ ГОСУДАРСТВЕННЫХ ПРОГРАММ РЕСПУБЛИКИ БУРЯТИЯ;18
Приложение 2. Показатели достижения целей социально-экономического развития Республики Бурятия на период до 2035 года (консервативный вариант);15
Показатели достижения целей социально-экономического развития Республики Бурятия на период до 2035 года (умеренно-оптимистичный);15
Показатели достижения целей социально-экономического развития Республики Бурятия на период до 2035 года (инновационный вариант);15
Приложение 3. ПЕРЕЧЕНЬ ОСНОВНЫХ ИНВЕСТИЦИОННЫХ ПРОЕКТОВ, РЕАЛИЗУЕМЫХ И ПЛАНИРУЕМЫХ К РЕАЛИЗАЦИИ НА ТЕРРИТОРИИ РЕСПУБЛИКИ БУРЯТИЯ В РАМКАХ СТРАТЕГИИ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ БУРЯТИЯ НА ПЕРИОД ДО 2035 ГОДА;17
Промышленность;-1
Добыча полезных ископаемых;-1
Агропромышленный комплекс;-1
Туризм;-1
Энергетика. Транспорт. Связь;-1
Жилищное строительство;-1
Сфера биотехнологий;-1
Торговля;-1
