Раздел 1. ВВОДНАЯ ЧАСТЬ;1
1.1. Основания для утверждения Стратегии социально-экономического развития Брянской области на период до 2030 года;-1
1.2. Комплексный анализ социально-экономического развития Брянской области;-1
1.2.1. Текущее состояние;-1
1.2.2. Анализ результатов реализации действующей Стратегии социально-экономического развития Брянской области;2
1.2.3. Основные показатели социально-экономического развития Брянской области и ее место в Российской Федерации и Центральном федеральном округе.;15
1.3. Комплексная оценка внутренних и внешних факторов долгосрочного развития Брянской области;-1
1.3.1. Сильными сторонами Брянской области (внутренние факторы):;-1
1.3.2. Слабые стороны Брянской области (внутренние факторы):;-1
1.3.3. Возможности Брянской области (факторы внешней среды):;-1
1.3.4. Угрозы Брянской области (факторы внешней среды):;-1
1.3.5. Матрица стратегий SWOT-анализа:;-1
1.3.6. PEST-анализ:;-1
Раздел 2. ПРИОРИТЕТЫ, ЦЕЛИ И ЗАДАЧИ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ БРЯНСКОЙ ОБЛАСТИ;3
1. Приоритет: развитие человеческого капитала и социальной сферы Брянской области.;5
2. Приоритет: экономическое развитие Брянской области.;6
3. Приоритет: развитие научно-инновационной сферы Брянской области.;7
4. Приоритет: основные направления рационального природопользования и обеспечения экологической безопасности Брянской области.;8
5. Приоритет: основные направления пространственного развития Брянской области;10
"Раздел 3. ПРИОРИТЕТ ""РАЗВИТИЕ ЧЕЛОВЕЧЕСКОГО КАПИТАЛА И СОЦИАЛЬНОЙ СФЕРЫ БРЯНСКОЙ ОБЛАСТИ""";5
3.1. В сфере образования.;-1
3.1.1. Текущее состояние.;-1
3.1.2. Ключевые проблемы Брянской области:;-1
3.1.3. Ключевые общемировые тренды:;-1
3.1.4. Цели, задачи, основные мероприятия.;-1
3.1.5. Ключевые результаты:;-1
3.2. В сфере здравоохранения.;-1
3.2.1. Текущее состояние.;-1
3.2.2. Ключевые проблемы Брянской области:;-1
3.2.3. Ключевые общемировые тренды:;-1
3.2.4. Цели, задачи, основные мероприятия;-1
3.2.5. Ключевые результаты:;-1
3.3. Демографическая и социальная политика.;-1
3.3.1. Текущее состояние.;-1
3.3.2. Ключевые проблемы Брянской области:;-1
3.3.3. Общемировые тренды:;-1
3.3.4. Цели, задачи, основные мероприятия;-1
3.3.5. Ключевые результаты:;-1
3.4. Физическая культура и спорт, молодежная политика.;-1
3.4.1. Текущее состояние.;-1
3.4.2. Ключевые проблемы Брянской области:;-1
3.4.3. Общемировые тренды:;-1
3.4.4. Цели, задачи, основные мероприятия:;-1
3.4.5. Ключевые результаты:;-1
3.5. Культура, историко-культурное наследие, туризм.;-1
3.5.1. Текущее состояние.;-1
3.5.2. Ключевые проблемы Брянской области:;-1
3.5.3. Общемировые тренды:;-1
3.5.4. Цели, задачи, основные мероприятия;-1
3.5.5. Ключевые результаты:;-1
3.6. Профилактика преступлений и правонарушений, создание условий для повышения безопасности жизнедеятельности.;-1
3.6.1. Текущее состояние.;-1
3.6.2. Ключевые проблемы Брянской области:;-1
3.6.3. Цели, задачи, основные мероприятия.;-1
3.6.4. Ключевые результаты:;-1
"Раздел 4. ПРИОРИТЕТ ""ЭКОНОМИЧЕСКОЕ РАЗВИТИЕ БРЯНСКОЙ ОБЛАСТИ""";6
4.1. Агропромышленный комплекс.;-1
4.1.1. Текущее состояние.;-1
4.1.2. Ключевые проблемы Брянской области:;-1
4.1.3. Общемировые тренды:;-1
4.1.4. Цели, задачи, основные мероприятия.;-1
4.1.5. Ключевые результаты:;-1
4.2. Промышленная политика.;-1
4.2.1. Текущее состояние.;-1
4.2.2. Ключевые проблемы Брянской области:;-1
4.2.3. Общемировые тренды:;-1
4.2.4. Цели, задачи, основные мероприятия;-1
4.2.5. Ключевые результаты:;-1
4.3. Традиционные отрасли промышленности.;-1
4.3.1. Текущее состояние.;-1
4.3.2. Ключевые проблемы Брянской области:;-1
4.3.3. Общемировые тренды:;-1
4.3.4. Цели, задачи, основные мероприятия.;-1
4.3.5. Ключевые результаты:;-1
4.4. Предпринимательство.;-1
4.4.1. Текущее состояние.;-1
4.4.2. Ключевые проблемы Брянской области:;-1
4.4.3. Общемировые тренды:;-1
4.4.4. Цели, задачи, основные мероприятия:;-1
4.4.5. Ключевые результаты:;-1
4.5. Инвестиции.;-1
4.5.1. Текущее состояние.;-1
4.5.2. Ключевые проблемы Брянской области:;-1
4.5.3. Общемировые тренды:;-1
4.5.4. Цели, задачи, основные мероприятия.;-1
4.5.5. Ключевые результаты:;-1
4.6. Межрегиональные и внешнеэкономические связи Брянской области.;-1
4.6.1. Текущее состояние.;-1
4.6.2. Ключевые проблемы Брянской области:;-1
4.6.3. Общемировые тренды:;-1
4.6.4. Цели, задачи, основные мероприятия.;-1
4.6.5. Ключевые результаты:;-1
4.7. Рынок труда.;-1
4.7.1. Текущее состояние.;-1
4.7.2. Ключевые проблемы Брянской области:;-1
4.7.3. Общемировые тренды:;-1
4.7.4. Цели, задачи, основные мероприятия.;-1
4.7.5. Ключевые результаты:;-1
"Раздел 5. ПРИОРИТЕТ ""РАЗВИТИЕ НАУЧНО-ИННОВАЦИОННОЙ СФЕРЫ""";-1
5.1. Наука и инновации.;-1
5.1.1. Текущее состояние.;-1
5.1.2. Ключевые проблемы Брянской области:;-1
5.1.3. Общемировые тренды:;-1
5.1.4. Цели, задачи, основные мероприятия.;-1
5.1.5. Ключевые результаты:;-1
5.2. Машиностроительный комплекс.;-1
5.2.1. Текущее состояние:;-1
5.2.2. Ключевые проблемы Брянской области:;-1
5.2.3. Общемировые тренды:;-1
5.2.4. Цели, задачи, основные мероприятия;-1
5.2.5. Ключевые результаты:;-1
5.3. Радио- и микроэлектронная промышленность.;-1
5.3.1. Текущее состояние.;-1
5.3.2. Ключевые проблемы Брянской области:;-1
5.3.3. Общемировые тренды:;-1
5.3.4. Цели, задачи, основные мероприятия.;-1
5.3.5. Ключевые результаты:;-1
5.4. Фармацевтическая промышленность.;-1
5.4.1. Текущее состояние.;-1
5.4.2. Ключевые проблемы Брянской области:;-1
5.4.3. Общемировые тренды:;-1
5.4.4. Цели, задачи, основные мероприятия.;-1
5.4.5. Ключевые результаты:;-1
"5.5. ""Умный регион"".";-1
5.5.1. Текущее состояние.;-1
5.5.2. Ключевые проблемы Брянской области:;-1
5.5.3 Общемировые тренды:;-1
5.5.4. Цели, задачи, основные мероприятия.;-1
5.5.5. Ключевые результаты:;-1
"Раздел 6. ПРИОРИТЕТ ""РАЦИОНАЛЬНОЕ ПРИРОДОПОЛЬЗОВАНИЕ И ОБЕСПЕЧЕНИЕ ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ БРЯНСКОЙ ОБЛАСТИ""";-1
6.1. Природные экосистемы.;-1
6.1.1. Текущее состояние.;-1
6.1.2. Ключевые проблемы Брянской области:;-1
6.1.3. Общемировые тренды:;-1
6.1.4. Цели, задачи, основные мероприятия.;-1
6.1.5. Ключевые результаты:;-1
6.2. Экологически чистая городская среда.;-1
6.2.1. Текущее состояние.;-1
6.2.2. Ключевые проблемы Брянской области:;-1
