Общие положения о Стратегии социально-экономического развития Ульяновской области до 2030 года;1
1. Оценка достигнутых целей социально-экономического развития Ульяновской области и конкурентных позиций Ульяновской области среди других субъектов Российской Федерации;2
1.1. Конкурентные преимущества Ульяновской области;-1
1.2. Внутренние факторы, ограничивающие развитие Ульяновской области;-1
1.3. Внешние факторы, ограничивающие развитие Ульяновской области;-1
1.4. Возможности, открывающиеся перед Ульяновской областью под влиянием внешних и внутренних факторов;-1
1.5. Преодоление слабых сторон и нивелирование негативных факторов, ограничивающих развитие Ульяновской области;-1
2. Миссия Ульяновской области при обеспечении социально-экономического развития Ульяновской области до 2030 года;-1
3. Сценарии (варианты) развития Ульяновской области до 2030 года;4
3.1. Описание многофакторной модели для прогнозирования основных параметров социально-экономического развития Ульяновской области на период до 2030 года;-1
3.2. Сценарии (варианты) развития Ульяновской области и их обоснования;4
3.3. Выбор целевого сценария развития Ульяновской области до 2030 года;4
4. Приоритеты, цели, задачи и направления социально-экономической политики Ульяновской области;3
Общие положения;1
"4.1. Стратегический приоритет ""Развитие человеческого потенциала Ульяновской области""";3
"4.2. Стратегический приоритет развития ""Формирование институциональной и инфраструктурной среды инновационного развития в Ульяновской области""";3
"4.3. Стратегический приоритет развития ""Обеспечение структурной диверсификации и инновационного развития экономики Ульяновской области""";3
"4.4. Стратегический приоритет ""Сбалансированное пространственное развитие Ульяновской области""";3
5. Долгосрочные проекты, предлагаемые к реализации Правительством Ульяновской области;-1
5.1. Развитие кластера ИКТ и информационных индустрий;-1
"5.2. Реализация проекта ""Ульяновск - культурная столица""";-1
"5.3. Актуализация проекта ""Ульяновск - авиационная столица""";-1
5.4. Роль и место Ульяновской области в Чемпионате мира по футболу 2018 года;-1
"5.5. Реализация проекта ""Инновационный кластер Ульяновской области""";-1
"5.6. Реализация комплекса проектов ""Технокампус 2.0 - Технологическая долина 2.0 - Сантор""";-1
5.7. Создание кластера возобновляемой энергетики в Ульяновской области;-1
6. Оценка ресурсов, необходимых для реализации Стратегии;13
7. Народные инициативы в Ульяновской области;-1
7.1. Актуальные проблемы региона. Препятствия для социально-экономического развития Ульяновской области;-1
7.2. Приоритетные направления развития Ульяновской области;6
7.3. Развитие производства. Конкурентоспособность региона;-1
7.4. Сфера торговли и обслуживания;-1
7.5. Развитие спорта;-1
7.6. Медицинское обслуживание;-1
7.7. Культурно-досуговая сфера;-1
7.8. Транспортное сообщение;-1
7.9. Развитие МСП;-1
7.10. Система образования;-1
8. Информация о государственных программах Ульяновской области, утверждаемых в целях реализации Стратегии;18
Таблица 55;-1
9. Результаты реализации Стратегии и механизмы их достижения;16
Таблица 56;-1
